 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,383.294,107.444,0,1.259,1.374,2.348,4.402,8.872,0.166
2,1,1,383.516,107.684,0,1.053,1.349,2.265,4.162,8.206,0.105
3,1,2,383.777,107.890,0,1.258,1.396,2.457,4.809,10.245,0.110
4,1,3,383.867,108.470,0,1.551,1.398,2.452,4.754,9.984,0.093
5,1,4,383.817,109.249,0,1.655,1.367,2.335,4.396,8.932,0.092
6,1,5,383.602,109.191,0,1.417,1.365,2.323,4.345,8.755,0.100
7,1,6,383.444,109.843,0,1.483,1.395,2.425,4.645,9.605,0.111
8,1,7,382.654,110.560,0,2.808,1.368,2.324,4.318,8.605,0.115
9,1,8,382.121,110.472,0,2.365,1.374,2.387,4.613,9.726,0.083
10,1,9,382.755,111.152,0,2.289,1.482,2.734,5.583,12.333,0.100
11,1,10,382.545,111.506,0,2.757,1.358,2.299,4.273,8.552,0.100
12,1,11,381.858,111.715,0,2.806,1.450,2.611,5.188,11.128,0.164
13,1,12,380.211,111.182,0,2.745,1.464,2.644,5.250,11.211,0.100
14,1,13,378.887,111.156,0,1.775,1.475,2.703,5.471,11.968,0.101
15,1,14,379.132,111.557,0,2.071,1.428,2.527,4.917,10.301,0.091
16,1,15,379.817,111.860,0,1.969,1.471,2.684,5.400,11.723,0.083
17,1,16,380.293,111.733,0,1.899,1.594,3.109,6.672,15.381,0.077
18,1,17,379.549,111.648,0,1.936,1.483,2.716,5.476,11.892,0.077
19,1,18,379.334,110.790,0,1.222,1.516,2.855,5.945,13.372,0.136
20,2,0,358.462,133.915,0,1.667,1.389,2.404,4.582,9.415,0.244
21,2,1,358.164,134.257,0,1.282,1.369,2.338,4.394,8.898,0.162
22,2,2,358.368,134.405,0,1.195,1.346,2.250,4.112,8.054,0.110
23,2,3,358.352,134.469,0,1.710,1.341,2.232,4.051,7.859,0.093
24,2,4,358.357,134.590,0,1.853,1.308,2.130,3.780,7.167,0.092
25,2,5,358.878,134.813,0,2.001,1.369,2.353,4.471,9.202,0.100
26,2,6,358.987,134.803,0,2.367,1.373,2.368,4.519,9.346,0.111
27,2,7,358.962,134.813,0,1.918,1.385,2.406,4.629,9.655,0.111
28,2,8,358.854,134.593,0,1.762,1.333,2.222,4.064,7.995,0.083
29,2,9,358.929,134.671,0,1.923,1.344,2.267,4.214,8.462,0.100
30,2,10,358.683,134.570,0,1.835,1.317,2.168,3.907,7.561,0.100
31,2,11,358.974,134.598,0,1.959,1.348,2.281,4.265,8.640,0.100
32,2,12,359.255,134.425,0,2.202,1.317,2.163,3.877,7.435,0.100
33,2,13,359.383,134.515,0,2.428,1.332,2.200,3.956,7.581,0.100
34,2,14,358.801,134.027,0,1.725,1.444,2.600,5.179,11.158,0.091
35,2,15,357.871,134.080,0,1.001,1.411,2.497,4.902,10.439,0.086
36,2,16,357.446,134.287,0,1.061,1.399,2.432,4.653,9.603,0.081
37,2,17,357.432,134.455,0,0.981,1.394,2.409,4.567,9.305,0.081
38,2,18,356.269,135.706,0,1.274,1.502,2.788,5.703,12.569,0.132
39,2,19,356.386,136.975,0,0.884,1.502,2.794,5.735,12.685,0.139
40,2,20,355.402,137.586,0,1.299,1.463,2.631,5.191,11.004,0.072
41,2,21,354.816,136.735,0,1.573,1.414,2.484,4.805,10.025,0.067
42,2,22,354.808,136.813,0,1.573,1.407,2.468,4.773,9.966,0.072
43,2,23,354.793,136.822,0,1.773,1.418,2.503,4.872,10.233,0.091
44,2,24,354.814,137.131,0,1.779,1.432,2.546,4.990,10.545,0.102
45,2,25,355.089,137.100,0,1.756,1.434,2.566,5.073,10.847,0.083
46,2,26,355.199,137.810,0,1.159,1.373,2.357,4.457,9.099,0.155
47,2,27,355.064,138.215,0,1.385,1.404,2.461,4.760,9.946,0.117
48,2,28,355.159,139.679,0,1.709,1.357,2.302,4.295,8.640,0.111
49,2,29,356.005,140.097,0,1.967,1.436,2.580,5.137,11.079,0.095
50,2,30,357.262,138.452,0,1.323,1.316,2.160,3.871,7.429,0.118
51,2,31,358.134,139.549,0,1.193,1.386,2.392,4.535,9.250,0.087
52,2,32,358.292,140.170,0,1.013,1.371,2.330,4.337,8.668,0.078
53,2,33,358.834,140.147,0,1.325,1.370,2.358,4.482,9.222,0.101
54,2,34,359.611,139.932,0,1.141,1.361,2.316,4.347,8.816,0.146
55,2,35,360.252,140.695,0,1.372,1.383,2.379,4.489,9.112,0.091
56,2,36,359.383,140.509,0,1.318,1.495,2.747,5.553,12.079,0.086
57,2,37,359.594,140.820,0,1.126,1.514,2.827,5.816,12.873,0.119
58,2,38,357.536,142.182,0,1.015,1.533,2.886,5.974,13.290,0.142
59,2,39,356.930,143.282,0,1.190,1.564,3.007,6.373,14.532,0.080
60,2,40,356.249,142.322,0,1.073,1.585,3.072,6.550,14.998,0.095
61,3,0,252.386,155.428,0,3.388,1.535,2.886,5.964,13.236,0.125
62,3,1,252.196,155.407,0,3.517,1.526,2.858,5.886,13.031,0.091
63,3,2,252.197,155.239,0,3.014,1.596,3.096,6.587,15.017,0.100
64,3,3,251.922,155.316,0,3.139,1.535,2.900,6.036,13.518,0.091
65,3,4,252.203,155.553,0,3.640,1.536,2.888,5.964,13.226,0.091
66,3,5,252.208,155.480,0,3.294,1.579,3.042,6.438,14.614,0.100
67,3,6,252.134,155.444,0,2.989,1.589,3.074,6.530,14.866,0.111
68,3,7,251.618,155.350,0,3.690,1.520,2.834,5.810,12.799,0.111
69,3,8,251.703,155.165,0,3.438,1.600,3.113,6.648,15.207,0.083
70,3,9,251.665,155.280,0,3.719,1.584,3.058,6.480,14.724,0.100
71,3,10,251.667,155.117,0,3.271,1.565,2.999,6.322,14.318,0.100
72,3,11,251.818,154.776,0,2.885,1.564,2.998,6.321,14.313,0.101
73,3,12,251.699,154.637,0,3.382,1.475,2.682,5.357,11.499,0.123
74,3,13,251.704,154.844,0,3.345,1.512,2.819,5.792,12.821,0.118
75,3,14,251.757,154.717,0,3.032,1.489,2.736,5.533,12.042,0.091
76,3,15,251.660,154.639,0,2.949,1.478,2.689,5.377,11.566,0.108
77,3,16,251.549,154.448,0,2.472,1.486,2.707,5.413,11.623,0.077
78,3,17,251.698,154.537,0,2.740,1.516,2.820,5.770,12.691,0.077
79,3,18,251.721,154.671,0,2.764,1.512,2.816,5.775,12.747,0.077
80,3,19,251.695,154.764,0,3.375,1.505,2.793,5.706,12.551,0.067
81,3,20,251.759,154.497,0,2.728,1.480,2.700,5.419,11.705,0.071
82,3,21,251.595,154.208,0,2.462,1.502,2.775,5.641,12.332,0.067
83,3,22,251.760,154.146,0,3.052,1.508,2.797,5.705,12.508,0.094
84,3,23,251.571,153.973,0,2.696,1.516,2.838,5.860,13.031,0.091
85,3,24,251.445,153.564,0,3.382,1.417,2.475,4.736,9.718,0.100
86,3,25,251.584,153.798,0,2.742,1.466,2.659,5.316,11.455,0.084
87,3,26,251.568,153.621,0,3.022,1.409,2.457,4.699,9.656,0.084
88,3,27,251.611,153.898,0,2.772,1.534,2.896,6.026,13.500,0.111
89,3,28,251.591,153.840,0,2.490,1.558,2.975,6.250,14.105,0.127
90,3,29,251.641,153.852,0,2.110,1.619,3.184,6.870,15.872,0.093
91,3,30,251.545,153.916,0,2.403,1.544,2.933,6.141,13.831,0.091
92,3,31,251.482,153.699,0,2.452,1.622,3.183,6.846,15.759,0.100
